Duration (ms),Status Code,Response Body,Timestamp
158,201,Lift ride recorded for skier 57842,09/03/2024 15:12:28
153,201,Lift ride recorded for skier 62253,09/03/2024 15:12:28
153,201,Lift ride recorded for skier 34972,09/03/2024 15:12:28
156,201,Lift ride recorded for skier 82983,09/03/2024 15:12:28
155,201,Lift ride recorded for skier 83198,09/03/2024 15:12:28
157,201,Lift ride recorded for skier 56569,09/03/2024 15:12:28
155,201,Lift ride recorded for skier 40072,09/03/2024 15:12:28
156,201,Lift ride recorded for skier 44133,09/03/2024 15:12:28
161,201,Lift ride recorded for skier 81127,09/03/2024 15:12:28
163,201,Lift ride recorded for skier 43159,09/03/2024 15:12:28
149,201,Lift ride recorded for skier 15428,09/03/2024 15:12:28
149,201,Lift ride recorded for skier 55205,09/03/2024 15:12:28
176,201,Lift ride recorded for skier 54519,09/03/2024 15:12:28
143,201,Lift ride recorded for skier 24731,09/03/2024 15:12:28
144,201,Lift ride recorded for skier 16166,09/03/2024 15:12:28
144,201,Lift ride recorded for skier 99614,09/03/2024 15:12:28
128,201,Lift ride recorded for skier 16017,09/03/2024 15:12:28
125,201,Lift ride recorded for skier 10873,09/03/2024 15:12:28
126,201,Lift ride recorded for skier 20058,09/03/2024 15:12:28
124,201,Lift ride recorded for skier 31774,09/03/2024 15:12:28
127,201,Lift ride recorded for skier 44222,09/03/2024 15:12:28
135,201,Lift ride recorded for skier 88457,09/03/2024 15:12:28
137,201,Lift ride recorded for skier 31445,09/03/2024 15:12:28
128,201,Lift ride recorded for skier 64168,09/03/2024 15:12:28
122,201,Lift ride recorded for skier 12279,09/03/2024 15:12:28
122,201,Lift ride recorded for skier 59893,09/03/2024 15:12:28
120,201,Lift ride recorded for skier 19318,09/03/2024 15:12:28
123,201,Lift ride recorded for skier 21065,09/03/2024 15:12:28
134,201,Lift ride recorded for skier 5783,09/03/2024 15:12:28
141,201,Lift ride recorded for skier 11157,09/03/2024 15:12:28
131,201,Lift ride recorded for skier 12004,09/03/2024 15:12:28
132,201,Lift ride recorded for skier 40499,09/03/2024 15:12:28
115,201,Lift ride recorded for skier 52971,09/03/2024 15:12:28
127,201,Lift ride recorded for skier 4687,09/03/2024 15:12:28
125,201,Lift ride recorded for skier 66020,09/03/2024 15:12:28
130,201,Lift ride recorded for skier 82428,09/03/2024 15:12:28
154,201,Lift ride recorded for skier 77802,09/03/2024 15:12:28
128,201,Lift ride recorded for skier 8665,09/03/2024 15:12:28
126,201,Lift ride recorded for skier 52450,09/03/2024 15:12:28
125,201,Lift ride recorded for skier 574,09/03/2024 15:12:28
134,201,Lift ride recorded for skier 64467,09/03/2024 15:12:28
136,201,Lift ride recorded for skier 34141,09/03/2024 15:12:28
140,201,Lift ride recorded for skier 75924,09/03/2024 15:12:28
142,201,Lift ride recorded for skier 44484,09/03/2024 15:12:28
144,201,Lift ride recorded for skier 20749,09/03/2024 15:12:28
154,201,Lift ride recorded for skier 78641,09/03/2024 15:12:28
148,201,Lift ride recorded for skier 11150,09/03/2024 15:12:28
150,201,Lift ride recorded for skier 78559,09/03/2024 15:12:28
150,201,Lift ride recorded for skier 41642,09/03/2024 15:12:28
150,201,Lift ride recorded for skier 24133,09/03/2024 15:12:28
149,201,Lift ride recorded for skier 53257,09/03/2024 15:12:28
146,201,Lift ride recorded for skier 35339,09/03/2024 15:12:28
144,201,Lift ride recorded for skier 22020,09/03/2024 15:12:28
138,201,Lift ride recorded for skier 46220,09/03/2024 15:12:28
139,201,Lift ride recorded for skier 9430,09/03/2024 15:12:28
151,201,Lift ride recorded for skier 94159,09/03/2024 15:12:28
158,201,Lift ride recorded for skier 33155,09/03/2024 15:12:28
168,201,Lift ride recorded for skier 24471,09/03/2024 15:12:28
176,201,Lift ride recorded for skier 89653,09/03/2024 15:12:28
171,201,Lift ride recorded for skier 36692,09/03/2024 15:12:28
155,201,Lift ride recorded for skier 66067,09/03/2024 15:12:28
162,201,Lift ride recorded for skier 73611,09/03/2024 15:12:28
163,201,Lift ride recorded for skier 54354,09/03/2024 15:12:28
162,201,Lift ride recorded for skier 68072,09/03/2024 15:12:28
169,201,Lift ride recorded for skier 57068,09/03/2024 15:12:28
166,201,Lift ride recorded for skier 77075,09/03/2024 15:12:28
170,201,Lift ride recorded for skier 37397,09/03/2024 15:12:28
171,201,Lift ride recorded for skier 31437,09/03/2024 15:12:28
165,201,Lift ride recorded for skier 26798,09/03/2024 15:12:28
172,201,Lift ride recorded for skier 64296,09/03/2024 15:12:28
176,201,Lift ride recorded for skier 33287,09/03/2024 15:12:28
177,201,Lift ride recorded for skier 27985,09/03/2024 15:12:28
164,201,Lift ride recorded for skier 97156,09/03/2024 15:12:28
165,201,Lift ride recorded for skier 27562,09/03/2024 15:12:29
164,201,Lift ride recorded for skier 36576,09/03/2024 15:12:29
167,201,Lift ride recorded for skier 31749,09/03/2024 15:12:29
176,201,Lift ride recorded for skier 47860,09/03/2024 15:12:29
162,201,Lift ride recorded for skier 93704,09/03/2024 15:12:29
157,201,Lift ride recorded for skier 47301,09/03/2024 15:12:29
161,201,Lift ride recorded for skier 39981,09/03/2024 15:12:29
161,201,Lift ride recorded for skier 95344,09/03/2024 15:12:29
170,201,Lift ride recorded for skier 72482,09/03/2024 15:12:29
173,201,Lift ride recorded for skier 54056,09/03/2024 15:12:29
173,201,Lift ride recorded for skier 57087,09/03/2024 15:12:29
169,201,Lift ride recorded for skier 57829,09/03/2024 15:12:29
161,201,Lift ride recorded for skier 1211,09/03/2024 15:12:29
163,201,Lift ride recorded for skier 11169,09/03/2024 15:12:29
150,201,Lift ride recorded for skier 72641,09/03/2024 15:12:29
148,201,Lift ride recorded for skier 7588,09/03/2024 15:12:29
141,201,Lift ride recorded for skier 66918,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 39070,09/03/2024 15:12:29
148,201,Lift ride recorded for skier 33280,09/03/2024 15:12:29
152,201,Lift ride recorded for skier 31859,09/03/2024 15:12:29
144,201,Lift ride recorded for skier 47310,09/03/2024 15:12:29
143,201,Lift ride recorded for skier 30518,09/03/2024 15:12:29
140,201,Lift ride recorded for skier 16114,09/03/2024 15:12:29
138,201,Lift ride recorded for skier 51839,09/03/2024 15:12:29
135,201,Lift ride recorded for skier 63159,09/03/2024 15:12:29
135,201,Lift ride recorded for skier 77717,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 38205,09/03/2024 15:12:29
133,201,Lift ride recorded for skier 12691,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 5560,09/03/2024 15:12:29
133,201,Lift ride recorded for skier 55024,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 20468,09/03/2024 15:12:29
133,201,Lift ride recorded for skier 74711,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 93698,09/03/2024 15:12:29
125,201,Lift ride recorded for skier 98565,09/03/2024 15:12:29
126,201,Lift ride recorded for skier 9352,09/03/2024 15:12:29
126,201,Lift ride recorded for skier 19106,09/03/2024 15:12:29
122,201,Lift ride recorded for skier 64292,09/03/2024 15:12:29
125,201,Lift ride recorded for skier 60437,09/03/2024 15:12:29
144,201,Lift ride recorded for skier 12261,09/03/2024 15:12:29
122,201,Lift ride recorded for skier 49415,09/03/2024 15:12:29
114,201,Lift ride recorded for skier 99226,09/03/2024 15:12:29
119,201,Lift ride recorded for skier 18859,09/03/2024 15:12:29
119,201,Lift ride recorded for skier 21487,09/03/2024 15:12:29
118,201,Lift ride recorded for skier 75912,09/03/2024 15:12:29
120,201,Lift ride recorded for skier 38091,09/03/2024 15:12:29
120,201,Lift ride recorded for skier 69216,09/03/2024 15:12:29
123,201,Lift ride recorded for skier 879,09/03/2024 15:12:29
115,201,Lift ride recorded for skier 53895,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 70200,09/03/2024 15:12:29
122,201,Lift ride recorded for skier 75240,09/03/2024 15:12:29
120,201,Lift ride recorded for skier 54443,09/03/2024 15:12:29
118,201,Lift ride recorded for skier 48030,09/03/2024 15:12:29
120,201,Lift ride recorded for skier 45362,09/03/2024 15:12:29
119,201,Lift ride recorded for skier 24375,09/03/2024 15:12:29
134,201,Lift ride recorded for skier 39142,09/03/2024 15:12:29
143,201,Lift ride recorded for skier 77719,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 15432,09/03/2024 15:12:29
144,201,Lift ride recorded for skier 31186,09/03/2024 15:12:29
146,201,Lift ride recorded for skier 6114,09/03/2024 15:12:29
127,201,Lift ride recorded for skier 19150,09/03/2024 15:12:29
138,201,Lift ride recorded for skier 38074,09/03/2024 15:12:29
124,201,Lift ride recorded for skier 58044,09/03/2024 15:12:29
124,201,Lift ride recorded for skier 49535,09/03/2024 15:12:29
150,201,Lift ride recorded for skier 8389,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 44563,09/03/2024 15:12:29
135,201,Lift ride recorded for skier 89108,09/03/2024 15:12:29
134,201,Lift ride recorded for skier 43748,09/03/2024 15:12:29
141,201,Lift ride recorded for skier 3350,09/03/2024 15:12:29
155,201,Lift ride recorded for skier 26348,09/03/2024 15:12:29
138,201,Lift ride recorded for skier 6904,09/03/2024 15:12:29
132,201,Lift ride recorded for skier 63234,09/03/2024 15:12:29
127,201,Lift ride recorded for skier 53780,09/03/2024 15:12:29
118,201,Lift ride recorded for skier 95060,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 51733,09/03/2024 15:12:29
133,201,Lift ride recorded for skier 12797,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 34058,09/03/2024 15:12:29
135,201,Lift ride recorded for skier 18895,09/03/2024 15:12:29
137,201,Lift ride recorded for skier 98208,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 84917,09/03/2024 15:12:29
132,201,Lift ride recorded for skier 2495,09/03/2024 15:12:29
127,201,Lift ride recorded for skier 10358,09/03/2024 15:12:29
117,201,Lift ride recorded for skier 26710,09/03/2024 15:12:29
115,201,Lift ride recorded for skier 24052,09/03/2024 15:12:29
118,201,Lift ride recorded for skier 57850,09/03/2024 15:12:29
119,201,Lift ride recorded for skier 20311,09/03/2024 15:12:29
129,201,Lift ride recorded for skier 5809,09/03/2024 15:12:29
98,201,Lift ride recorded for skier 53333,09/03/2024 15:12:29
114,201,Lift ride recorded for skier 82077,09/03/2024 15:12:29
100,201,Lift ride recorded for skier 80391,09/03/2024 15:12:29
111,201,Lift ride recorded for skier 87716,09/03/2024 15:12:29
113,201,Lift ride recorded for skier 8599,09/03/2024 15:12:29
119,201,Lift ride recorded for skier 23280,09/03/2024 15:12:29
127,201,Lift ride recorded for skier 38839,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 32640,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 93081,09/03/2024 15:12:29
121,201,Lift ride recorded for skier 7134,09/03/2024 15:12:29
120,201,Lift ride recorded for skier 78336,09/03/2024 15:12:29
111,201,Lift ride recorded for skier 16527,09/03/2024 15:12:29
110,201,Lift ride recorded for skier 34969,09/03/2024 15:12:29
123,201,Lift ride recorded for skier 72532,09/03/2024 15:12:29
129,201,Lift ride recorded for skier 99827,09/03/2024 15:12:29
132,201,Lift ride recorded for skier 60996,09/03/2024 15:12:29
125,201,Lift ride recorded for skier 60588,09/03/2024 15:12:29
142,201,Lift ride recorded for skier 96926,09/03/2024 15:12:29
138,201,Lift ride recorded for skier 47487,09/03/2024 15:12:29
139,201,Lift ride recorded for skier 71384,09/03/2024 15:12:29
137,201,Lift ride recorded for skier 35458,09/03/2024 15:12:29
137,201,Lift ride recorded for skier 52084,09/03/2024 15:12:29
149,201,Lift ride recorded for skier 3377,09/03/2024 15:12:29
155,201,Lift ride recorded for skier 39192,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 51574,09/03/2024 15:12:29
152,201,Lift ride recorded for skier 43137,09/03/2024 15:12:29
151,201,Lift ride recorded for skier 13876,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 73669,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 45608,09/03/2024 15:12:29
153,201,Lift ride recorded for skier 57062,09/03/2024 15:12:29
160,201,Lift ride recorded for skier 70253,09/03/2024 15:12:29
150,201,Lift ride recorded for skier 24583,09/03/2024 15:12:29
153,201,Lift ride recorded for skier 94353,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 44421,09/03/2024 15:12:29
155,201,Lift ride recorded for skier 45111,09/03/2024 15:12:29
160,201,Lift ride recorded for skier 764,09/03/2024 15:12:29
152,201,Lift ride recorded for skier 73781,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 41386,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 10742,09/03/2024 15:12:29
155,201,Lift ride recorded for skier 50413,09/03/2024 15:12:29
173,201,Lift ride recorded for skier 15074,09/03/2024 15:12:29
165,201,Lift ride recorded for skier 79439,09/03/2024 15:12:29
161,201,Lift ride recorded for skier 30913,09/03/2024 15:12:29
163,201,Lift ride recorded for skier 2588,09/03/2024 15:12:29
165,201,Lift ride recorded for skier 14854,09/03/2024 15:12:29
152,201,Lift ride recorded for skier 44204,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 10703,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 12170,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 42646,09/03/2024 15:12:29
158,201,Lift ride recorded for skier 23518,09/03/2024 15:12:29
159,201,Lift ride recorded for skier 51709,09/03/2024 15:12:29
143,201,Lift ride recorded for skier 77522,09/03/2024 15:12:29
149,201,Lift ride recorded for skier 81611,09/03/2024 15:12:29
138,201,Lift ride recorded for skier 33050,09/03/2024 15:12:29
152,201,Lift ride recorded for skier 29249,09/03/2024 15:12:29
150,201,Lift ride recorded for skier 29417,09/03/2024 15:12:29
151,201,Lift ride recorded for skier 34690,09/03/2024 15:12:29
152,201,Lift ride recorded for skier 14125,09/03/2024 15:12:29
153,201,Lift ride recorded for skier 57217,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 81914,09/03/2024 15:12:29
155,201,Lift ride recorded for skier 44064,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 66931,09/03/2024 15:12:29
149,201,Lift ride recorded for skier 18750,09/03/2024 15:12:29
150,201,Lift ride recorded for skier 58582,09/03/2024 15:12:29
152,201,Lift ride recorded for skier 77549,09/03/2024 15:12:29
150,201,Lift ride recorded for skier 12793,09/03/2024 15:12:29
153,201,Lift ride recorded for skier 1642,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 71775,09/03/2024 15:12:29
149,201,Lift ride recorded for skier 73430,09/03/2024 15:12:29
144,201,Lift ride recorded for skier 3169,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 81530,09/03/2024 15:12:29
143,201,Lift ride recorded for skier 85228,09/03/2024 15:12:29
153,201,Lift ride recorded for skier 57551,09/03/2024 15:12:29
148,201,Lift ride recorded for skier 91367,09/03/2024 15:12:29
151,201,Lift ride recorded for skier 1629,09/03/2024 15:12:29
155,201,Lift ride recorded for skier 98487,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 48833,09/03/2024 15:12:29
150,201,Lift ride recorded for skier 87193,09/03/2024 15:12:29
142,201,Lift ride recorded for skier 85502,09/03/2024 15:12:29
141,201,Lift ride recorded for skier 8625,09/03/2024 15:12:29
144,201,Lift ride recorded for skier 64663,09/03/2024 15:12:29
133,201,Lift ride recorded for skier 32527,09/03/2024 15:12:29
141,201,Lift ride recorded for skier 65282,09/03/2024 15:12:29
141,201,Lift ride recorded for skier 22032,09/03/2024 15:12:29
130,201,Lift ride recorded for skier 15741,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 77520,09/03/2024 15:12:29
135,201,Lift ride recorded for skier 50943,09/03/2024 15:12:29
116,201,Lift ride recorded for skier 3355,09/03/2024 15:12:29
117,201,Lift ride recorded for skier 83956,09/03/2024 15:12:29
117,201,Lift ride recorded for skier 81800,09/03/2024 15:12:29
122,201,Lift ride recorded for skier 12802,09/03/2024 15:12:29
126,201,Lift ride recorded for skier 56955,09/03/2024 15:12:29
126,201,Lift ride recorded for skier 27067,09/03/2024 15:12:29
127,201,Lift ride recorded for skier 17211,09/03/2024 15:12:29
124,201,Lift ride recorded for skier 33670,09/03/2024 15:12:29
126,201,Lift ride recorded for skier 59247,09/03/2024 15:12:29
121,201,Lift ride recorded for skier 50527,09/03/2024 15:12:29
123,201,Lift ride recorded for skier 56566,09/03/2024 15:12:29
122,201,Lift ride recorded for skier 77060,09/03/2024 15:12:29
114,201,Lift ride recorded for skier 64904,09/03/2024 15:12:29
119,201,Lift ride recorded for skier 87650,09/03/2024 15:12:29
116,201,Lift ride recorded for skier 76171,09/03/2024 15:12:29
121,201,Lift ride recorded for skier 56776,09/03/2024 15:12:29
122,201,Lift ride recorded for skier 79482,09/03/2024 15:12:29
124,201,Lift ride recorded for skier 72821,09/03/2024 15:12:29
120,201,Lift ride recorded for skier 59720,09/03/2024 15:12:29
119,201,Lift ride recorded for skier 91336,09/03/2024 15:12:29
116,201,Lift ride recorded for skier 20932,09/03/2024 15:12:29
129,201,Lift ride recorded for skier 38651,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 54340,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 22409,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 82470,09/03/2024 15:12:29
136,201,Lift ride recorded for skier 55222,09/03/2024 15:12:29
133,201,Lift ride recorded for skier 75865,09/03/2024 15:12:29
126,201,Lift ride recorded for skier 96353,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 95396,09/03/2024 15:12:29
128,201,Lift ride recorded for skier 2093,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 29497,09/03/2024 15:12:29
127,201,Lift ride recorded for skier 83666,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 68032,09/03/2024 15:12:29
130,201,Lift ride recorded for skier 59319,09/03/2024 15:12:29
134,201,Lift ride recorded for skier 19630,09/03/2024 15:12:29
130,201,Lift ride recorded for skier 2388,09/03/2024 15:12:29
131,201,Lift ride recorded for skier 16876,09/03/2024 15:12:29
129,201,Lift ride recorded for skier 96454,09/03/2024 15:12:29
132,201,Lift ride recorded for skier 33528,09/03/2024 15:12:29
138,201,Lift ride recorded for skier 51592,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 16503,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 23279,09/03/2024 15:12:29
159,201,Lift ride recorded for skier 9613,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 69142,09/03/2024 15:12:29
159,201,Lift ride recorded for skier 86786,09/03/2024 15:12:29
151,201,Lift ride recorded for skier 83333,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 21505,09/03/2024 15:12:29
149,201,Lift ride recorded for skier 95027,09/03/2024 15:12:29
145,201,Lift ride recorded for skier 63507,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 55075,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 38789,09/03/2024 15:12:29
156,201,Lift ride recorded for skier 49104,09/03/2024 15:12:29
154,201,Lift ride recorded for skier 37642,09/03/2024 15:12:29
144,201,Lift ride recorded for skier 81565,09/03/2024 15:12:29
142,201,Lift ride recorded for skier 8350,09/03/2024 15:12:30
145,201,Lift ride recorded for skier 30136,09/03/2024 15:12:30
148,201,Lift ride recorded for skier 72724,09/03/2024 15:12:30
145,201,Lift ride recorded for skier 171,09/03/2024 15:12:30
143,201,Lift ride recorded for skier 7805,09/03/2024 15:12:30
145,201,Lift ride recorded for skier 11195,09/03/2024 15:12:30
144,201,Lift ride recorded for skier 11077,09/03/2024 15:12:30
150,201,Lift ride recorded for skier 96725,09/03/2024 15:12:30
156,201,Lift ride recorded for skier 16496,09/03/2024 15:12:30
153,201,Lift ride recorded for skier 15075,09/03/2024 15:12:30
157,201,Lift ride recorded for skier 18705,09/03/2024 15:12:30
153,201,Lift ride recorded for skier 48597,09/03/2024 15:12:30
159,201,Lift ride recorded for skier 33338,09/03/2024 15:12:30
158,201,Lift ride recorded for skier 76125,09/03/2024 15:12:30
148,201,Lift ride recorded for skier 91379,09/03/2024 15:12:30
148,201,Lift ride recorded for skier 85275,09/03/2024 15:12:30
142,201,Lift ride recorded for skier 43581,09/03/2024 15:12:30
139,201,Lift ride recorded for skier 80721,09/03/2024 15:12:30
165,201,Lift ride recorded for skier 69036,09/03/2024 15:12:30
144,201,Lift ride recorded for skier 67982,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 29487,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 82007,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 12131,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 50817,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 1482,09/03/2024 15:12:30
134,201,Lift ride recorded for skier 97969,09/03/2024 15:12:30
145,201,Lift ride recorded for skier 29380,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 65451,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 90146,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 31679,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 64069,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 80479,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 58221,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 85208,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 168,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 3643,09/03/2024 15:12:30
120,201,Lift ride recorded for skier 47778,09/03/2024 15:12:30
116,201,Lift ride recorded for skier 56681,09/03/2024 15:12:30
119,201,Lift ride recorded for skier 44146,09/03/2024 15:12:30
131,201,Lift ride recorded for skier 69929,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 32393,09/03/2024 15:12:30
123,201,Lift ride recorded for skier 70596,09/03/2024 15:12:30
119,201,Lift ride recorded for skier 56758,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 98794,09/03/2024 15:12:30
118,201,Lift ride recorded for skier 48308,09/03/2024 15:12:30
117,201,Lift ride recorded for skier 60166,09/03/2024 15:12:30
117,201,Lift ride recorded for skier 30109,09/03/2024 15:12:30
126,201,Lift ride recorded for skier 41992,09/03/2024 15:12:30
119,201,Lift ride recorded for skier 96589,09/03/2024 15:12:30
120,201,Lift ride recorded for skier 36983,09/03/2024 15:12:30
139,201,Lift ride recorded for skier 46660,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 73099,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 6259,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 98419,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 58218,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 55077,09/03/2024 15:12:30
131,201,Lift ride recorded for skier 8940,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 73549,09/03/2024 15:12:30
123,201,Lift ride recorded for skier 3384,09/03/2024 15:12:30
126,201,Lift ride recorded for skier 7069,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 99604,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 98837,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 61009,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 66658,09/03/2024 15:12:30
131,201,Lift ride recorded for skier 96665,09/03/2024 15:12:30
141,201,Lift ride recorded for skier 16315,09/03/2024 15:12:30
133,201,Lift ride recorded for skier 44299,09/03/2024 15:12:30
137,201,Lift ride recorded for skier 80216,09/03/2024 15:12:30
135,201,Lift ride recorded for skier 54844,09/03/2024 15:12:30
139,201,Lift ride recorded for skier 9438,09/03/2024 15:12:30
140,201,Lift ride recorded for skier 28219,09/03/2024 15:12:30
138,201,Lift ride recorded for skier 412,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 37397,09/03/2024 15:12:30
128,201,Lift ride recorded for skier 23269,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 45473,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 97673,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 69363,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 23482,09/03/2024 15:12:30
131,201,Lift ride recorded for skier 92002,09/03/2024 15:12:30
124,201,Lift ride recorded for skier 94465,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 45321,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 11676,09/03/2024 15:12:30
122,201,Lift ride recorded for skier 20102,09/03/2024 15:12:30
120,201,Lift ride recorded for skier 32427,09/03/2024 15:12:30
124,201,Lift ride recorded for skier 11395,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 91373,09/03/2024 15:12:30
123,201,Lift ride recorded for skier 62309,09/03/2024 15:12:30
123,201,Lift ride recorded for skier 37103,09/03/2024 15:12:30
121,201,Lift ride recorded for skier 84182,09/03/2024 15:12:30
122,201,Lift ride recorded for skier 40103,09/03/2024 15:12:30
120,201,Lift ride recorded for skier 51088,09/03/2024 15:12:30
126,201,Lift ride recorded for skier 93730,09/03/2024 15:12:30
117,201,Lift ride recorded for skier 11288,09/03/2024 15:12:30
118,201,Lift ride recorded for skier 43598,09/03/2024 15:12:30
118,201,Lift ride recorded for skier 55867,09/03/2024 15:12:30
122,201,Lift ride recorded for skier 72905,09/03/2024 15:12:30
117,201,Lift ride recorded for skier 72720,09/03/2024 15:12:30
117,201,Lift ride recorded for skier 68404,09/03/2024 15:12:30
135,201,Lift ride recorded for skier 6749,09/03/2024 15:12:30
123,201,Lift ride recorded for skier 79882,09/03/2024 15:12:30
122,201,Lift ride recorded for skier 9767,09/03/2024 15:12:30
126,201,Lift ride recorded for skier 2448,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 96301,09/03/2024 15:12:30
123,201,Lift ride recorded for skier 92273,09/03/2024 15:12:30
126,201,Lift ride recorded for skier 74291,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 38387,09/03/2024 15:12:30
117,201,Lift ride recorded for skier 39704,09/03/2024 15:12:30
146,201,Lift ride recorded for skier 19301,09/03/2024 15:12:30
126,201,Lift ride recorded for skier 56787,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 24980,09/03/2024 15:12:30
133,201,Lift ride recorded for skier 60368,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 42517,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 20260,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 58192,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 77777,09/03/2024 15:12:30
131,201,Lift ride recorded for skier 53465,09/03/2024 15:12:30
130,201,Lift ride recorded for skier 1504,09/03/2024 15:12:30
127,201,Lift ride recorded for skier 94634,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 32316,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 53041,09/03/2024 15:12:30
154,201,Lift ride recorded for skier 55368,09/03/2024 15:12:30
142,201,Lift ride recorded for skier 85083,09/03/2024 15:12:30
146,201,Lift ride recorded for skier 31154,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 16326,09/03/2024 15:12:30
138,201,Lift ride recorded for skier 91824,09/03/2024 15:12:30
139,201,Lift ride recorded for skier 2798,09/03/2024 15:12:30
144,201,Lift ride recorded for skier 1867,09/03/2024 15:12:30
137,201,Lift ride recorded for skier 49572,09/03/2024 15:12:30
132,201,Lift ride recorded for skier 44728,09/03/2024 15:12:30
138,201,Lift ride recorded for skier 41069,09/03/2024 15:12:30
125,201,Lift ride recorded for skier 91690,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 8852,09/03/2024 15:12:30
131,201,Lift ride recorded for skier 75599,09/03/2024 15:12:30
126,201,Lift ride recorded for skier 57279,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 53198,09/03/2024 15:12:30
129,201,Lift ride recorded for skier 75906,09/03/2024 15:12:30
