Duration (ms),Status Code,Response Body,Timestamp
91,201,Lift ride recorded for skier 29261,10/03/2024 21:11:35
99,201,Lift ride recorded for skier 85444,10/03/2024 21:11:35
89,201,Lift ride recorded for skier 3914,10/03/2024 21:11:35
104,201,Lift ride recorded for skier 17360,10/03/2024 21:11:35
81,201,Lift ride recorded for skier 80842,10/03/2024 21:11:35
64,201,Lift ride recorded for skier 57106,10/03/2024 21:11:35
106,201,Lift ride recorded for skier 40367,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 17104,10/03/2024 21:11:35
72,201,Lift ride recorded for skier 95586,10/03/2024 21:11:35
62,201,Lift ride recorded for skier 52205,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 57398,10/03/2024 21:11:35
74,201,Lift ride recorded for skier 17661,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 41673,10/03/2024 21:11:35
63,201,Lift ride recorded for skier 9139,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 6982,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 65800,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 62203,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 49251,10/03/2024 21:11:35
68,201,Lift ride recorded for skier 3548,10/03/2024 21:11:35
60,201,Lift ride recorded for skier 95890,10/03/2024 21:11:35
57,201,Lift ride recorded for skier 83231,10/03/2024 21:11:35
68,201,Lift ride recorded for skier 46134,10/03/2024 21:11:35
70,201,Lift ride recorded for skier 97523,10/03/2024 21:11:35
74,201,Lift ride recorded for skier 34635,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 21417,10/03/2024 21:11:35
71,201,Lift ride recorded for skier 41737,10/03/2024 21:11:35
68,201,Lift ride recorded for skier 90189,10/03/2024 21:11:35
67,201,Lift ride recorded for skier 81857,10/03/2024 21:11:35
71,201,Lift ride recorded for skier 93472,10/03/2024 21:11:35
70,201,Lift ride recorded for skier 24328,10/03/2024 21:11:35
78,201,Lift ride recorded for skier 1056,10/03/2024 21:11:35
71,201,Lift ride recorded for skier 52076,10/03/2024 21:11:35
74,201,Lift ride recorded for skier 59296,10/03/2024 21:11:35
67,201,Lift ride recorded for skier 11904,10/03/2024 21:11:35
67,201,Lift ride recorded for skier 27807,10/03/2024 21:11:35
68,201,Lift ride recorded for skier 19341,10/03/2024 21:11:35
75,201,Lift ride recorded for skier 73001,10/03/2024 21:11:35
68,201,Lift ride recorded for skier 21127,10/03/2024 21:11:35
72,201,Lift ride recorded for skier 57328,10/03/2024 21:11:35
75,201,Lift ride recorded for skier 16933,10/03/2024 21:11:35
78,201,Lift ride recorded for skier 37365,10/03/2024 21:11:35
70,201,Lift ride recorded for skier 10211,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 21847,10/03/2024 21:11:35
94,201,Lift ride recorded for skier 11898,10/03/2024 21:11:35
74,201,Lift ride recorded for skier 25788,10/03/2024 21:11:35
74,201,Lift ride recorded for skier 88723,10/03/2024 21:11:35
74,201,Lift ride recorded for skier 38632,10/03/2024 21:11:35
75,201,Lift ride recorded for skier 85803,10/03/2024 21:11:35
74,201,Lift ride recorded for skier 75401,10/03/2024 21:11:35
76,201,Lift ride recorded for skier 91338,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 47726,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 11858,10/03/2024 21:11:35
78,201,Lift ride recorded for skier 49190,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 87625,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 20644,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 35294,10/03/2024 21:11:35
84,201,Lift ride recorded for skier 81283,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 99310,10/03/2024 21:11:35
82,201,Lift ride recorded for skier 49379,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 88200,10/03/2024 21:11:35
87,201,Lift ride recorded for skier 63228,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 19828,10/03/2024 21:11:35
105,201,Lift ride recorded for skier 34578,10/03/2024 21:11:35
96,201,Lift ride recorded for skier 56675,10/03/2024 21:11:35
97,201,Lift ride recorded for skier 70104,10/03/2024 21:11:35
97,201,Lift ride recorded for skier 35005,10/03/2024 21:11:35
101,201,Lift ride recorded for skier 85922,10/03/2024 21:11:35
102,201,Lift ride recorded for skier 50353,10/03/2024 21:11:35
102,201,Lift ride recorded for skier 20172,10/03/2024 21:11:35
95,201,Lift ride recorded for skier 97273,10/03/2024 21:11:35
97,201,Lift ride recorded for skier 16918,10/03/2024 21:11:35
117,201,Lift ride recorded for skier 9646,10/03/2024 21:11:35
93,201,Lift ride recorded for skier 79629,10/03/2024 21:11:35
92,201,Lift ride recorded for skier 18847,10/03/2024 21:11:35
102,201,Lift ride recorded for skier 21636,10/03/2024 21:11:35
108,201,Lift ride recorded for skier 15476,10/03/2024 21:11:35
103,201,Lift ride recorded for skier 41151,10/03/2024 21:11:35
76,201,Lift ride recorded for skier 61470,10/03/2024 21:11:35
113,201,Lift ride recorded for skier 70204,10/03/2024 21:11:35
98,201,Lift ride recorded for skier 52682,10/03/2024 21:11:35
116,201,Lift ride recorded for skier 4752,10/03/2024 21:11:35
108,201,Lift ride recorded for skier 75034,10/03/2024 21:11:35
119,201,Lift ride recorded for skier 17244,10/03/2024 21:11:35
117,201,Lift ride recorded for skier 89068,10/03/2024 21:11:35
107,201,Lift ride recorded for skier 57882,10/03/2024 21:11:35
116,201,Lift ride recorded for skier 39285,10/03/2024 21:11:35
83,201,Lift ride recorded for skier 70015,10/03/2024 21:11:35
88,201,Lift ride recorded for skier 99610,10/03/2024 21:11:35
116,201,Lift ride recorded for skier 53252,10/03/2024 21:11:35
84,201,Lift ride recorded for skier 71712,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 85218,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 74898,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 93437,10/03/2024 21:11:35
84,201,Lift ride recorded for skier 12793,10/03/2024 21:11:35
84,201,Lift ride recorded for skier 13316,10/03/2024 21:11:35
84,201,Lift ride recorded for skier 27071,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 70056,10/03/2024 21:11:35
66,201,Lift ride recorded for skier 21288,10/03/2024 21:11:35
88,201,Lift ride recorded for skier 91484,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 27258,10/03/2024 21:11:35
81,201,Lift ride recorded for skier 90973,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 28706,10/03/2024 21:11:35
81,201,Lift ride recorded for skier 91690,10/03/2024 21:11:35
85,201,Lift ride recorded for skier 58070,10/03/2024 21:11:35
93,201,Lift ride recorded for skier 52232,10/03/2024 21:11:35
94,201,Lift ride recorded for skier 3303,10/03/2024 21:11:35
85,201,Lift ride recorded for skier 10314,10/03/2024 21:11:35
82,201,Lift ride recorded for skier 94773,10/03/2024 21:11:35
82,201,Lift ride recorded for skier 6206,10/03/2024 21:11:35
84,201,Lift ride recorded for skier 4626,10/03/2024 21:11:35
92,201,Lift ride recorded for skier 83693,10/03/2024 21:11:35
112,201,Lift ride recorded for skier 29223,10/03/2024 21:11:35
105,201,Lift ride recorded for skier 57688,10/03/2024 21:11:35
98,201,Lift ride recorded for skier 54603,10/03/2024 21:11:35
98,201,Lift ride recorded for skier 10103,10/03/2024 21:11:35
99,201,Lift ride recorded for skier 81787,10/03/2024 21:11:35
106,201,Lift ride recorded for skier 16010,10/03/2024 21:11:35
107,201,Lift ride recorded for skier 24670,10/03/2024 21:11:35
99,201,Lift ride recorded for skier 28200,10/03/2024 21:11:35
104,201,Lift ride recorded for skier 46949,10/03/2024 21:11:35
112,201,Lift ride recorded for skier 9756,10/03/2024 21:11:35
103,201,Lift ride recorded for skier 86574,10/03/2024 21:11:35
95,201,Lift ride recorded for skier 91680,10/03/2024 21:11:35
95,201,Lift ride recorded for skier 29083,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 22971,10/03/2024 21:11:35
109,201,Lift ride recorded for skier 24251,10/03/2024 21:11:35
104,201,Lift ride recorded for skier 6419,10/03/2024 21:11:35
121,201,Lift ride recorded for skier 10887,10/03/2024 21:11:35
118,201,Lift ride recorded for skier 55134,10/03/2024 21:11:35
92,201,Lift ride recorded for skier 82753,10/03/2024 21:11:35
129,201,Lift ride recorded for skier 13021,10/03/2024 21:11:35
130,201,Lift ride recorded for skier 79527,10/03/2024 21:11:35
129,201,Lift ride recorded for skier 28579,10/03/2024 21:11:35
129,201,Lift ride recorded for skier 1214,10/03/2024 21:11:35
130,201,Lift ride recorded for skier 54990,10/03/2024 21:11:35
105,201,Lift ride recorded for skier 53794,10/03/2024 21:11:35
142,201,Lift ride recorded for skier 36370,10/03/2024 21:11:35
131,201,Lift ride recorded for skier 22577,10/03/2024 21:11:35
97,201,Lift ride recorded for skier 21542,10/03/2024 21:11:35
96,201,Lift ride recorded for skier 34705,10/03/2024 21:11:35
106,201,Lift ride recorded for skier 13372,10/03/2024 21:11:35
125,201,Lift ride recorded for skier 16145,10/03/2024 21:11:35
117,201,Lift ride recorded for skier 65710,10/03/2024 21:11:35
92,201,Lift ride recorded for skier 20790,10/03/2024 21:11:35
94,201,Lift ride recorded for skier 78339,10/03/2024 21:11:35
92,201,Lift ride recorded for skier 20278,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 22148,10/03/2024 21:11:35
101,201,Lift ride recorded for skier 14994,10/03/2024 21:11:35
103,201,Lift ride recorded for skier 93876,10/03/2024 21:11:35
105,201,Lift ride recorded for skier 15101,10/03/2024 21:11:35
105,201,Lift ride recorded for skier 45789,10/03/2024 21:11:35
91,201,Lift ride recorded for skier 43315,10/03/2024 21:11:35
70,201,Lift ride recorded for skier 4548,10/03/2024 21:11:35
106,201,Lift ride recorded for skier 46436,10/03/2024 21:11:35
91,201,Lift ride recorded for skier 17535,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 173,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 33841,10/03/2024 21:11:35
87,201,Lift ride recorded for skier 69340,10/03/2024 21:11:35
73,201,Lift ride recorded for skier 16565,10/03/2024 21:11:35
67,201,Lift ride recorded for skier 78203,10/03/2024 21:11:35
76,201,Lift ride recorded for skier 4603,10/03/2024 21:11:35
65,201,Lift ride recorded for skier 36239,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 40041,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 41256,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 9336,10/03/2024 21:11:35
65,201,Lift ride recorded for skier 59801,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 12846,10/03/2024 21:11:35
70,201,Lift ride recorded for skier 5222,10/03/2024 21:11:35
66,201,Lift ride recorded for skier 86874,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 73488,10/03/2024 21:11:35
81,201,Lift ride recorded for skier 77837,10/03/2024 21:11:35
75,201,Lift ride recorded for skier 75838,10/03/2024 21:11:35
75,201,Lift ride recorded for skier 22063,10/03/2024 21:11:35
72,201,Lift ride recorded for skier 28594,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 68178,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 55381,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 68587,10/03/2024 21:11:35
73,201,Lift ride recorded for skier 72423,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 80146,10/03/2024 21:11:35
86,201,Lift ride recorded for skier 25257,10/03/2024 21:11:35
88,201,Lift ride recorded for skier 76478,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 89554,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 62949,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 64497,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 74903,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 52659,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 62106,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 44752,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 47783,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 5227,10/03/2024 21:11:35
116,201,Lift ride recorded for skier 7815,10/03/2024 21:11:35
111,201,Lift ride recorded for skier 51524,10/03/2024 21:11:35
103,201,Lift ride recorded for skier 23729,10/03/2024 21:11:35
90,201,Lift ride recorded for skier 38725,10/03/2024 21:11:35
94,201,Lift ride recorded for skier 86505,10/03/2024 21:11:35
95,201,Lift ride recorded for skier 19891,10/03/2024 21:11:35
96,201,Lift ride recorded for skier 45120,10/03/2024 21:11:35
97,201,Lift ride recorded for skier 41317,10/03/2024 21:11:35
91,201,Lift ride recorded for skier 3274,10/03/2024 21:11:35
101,201,Lift ride recorded for skier 96926,10/03/2024 21:11:35
101,201,Lift ride recorded for skier 23233,10/03/2024 21:11:35
92,201,Lift ride recorded for skier 58714,10/03/2024 21:11:35
69,201,Lift ride recorded for skier 98285,10/03/2024 21:11:35
99,201,Lift ride recorded for skier 60770,10/03/2024 21:11:35
84,201,Lift ride recorded for skier 79426,10/03/2024 21:11:35
100,201,Lift ride recorded for skier 95911,10/03/2024 21:11:35
80,201,Lift ride recorded for skier 69186,10/03/2024 21:11:35
92,201,Lift ride recorded for skier 41475,10/03/2024 21:11:35
71,201,Lift ride recorded for skier 64437,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 61977,10/03/2024 21:11:35
77,201,Lift ride recorded for skier 83955,10/03/2024 21:11:35
72,201,Lift ride recorded for skier 6051,10/03/2024 21:11:35
269,201,Lift ride recorded for skier 83420,10/03/2024 21:11:35
272,201,Lift ride recorded for skier 88897,10/03/2024 21:11:35
262,201,Lift ride recorded for skier 2249,10/03/2024 21:11:35
263,201,Lift ride recorded for skier 75402,10/03/2024 21:11:35
263,201,Lift ride recorded for skier 1122,10/03/2024 21:11:35
287,201,Lift ride recorded for skier 56534,10/03/2024 21:11:35
287,201,Lift ride recorded for skier 61395,10/03/2024 21:11:35
339,201,Lift ride recorded for skier 35204,10/03/2024 21:11:35
339,201,Lift ride recorded for skier 91786,10/03/2024 21:11:35
322,201,Lift ride recorded for skier 40735,10/03/2024 21:11:35
341,201,Lift ride recorded for skier 89373,10/03/2024 21:11:35
324,201,Lift ride recorded for skier 14786,10/03/2024 21:11:35
323,201,Lift ride recorded for skier 73341,10/03/2024 21:11:35
324,201,Lift ride recorded for skier 6377,10/03/2024 21:11:35
357,201,Lift ride recorded for skier 74981,10/03/2024 21:11:35
355,201,Lift ride recorded for skier 66086,10/03/2024 21:11:35
126,201,Lift ride recorded for skier 31526,10/03/2024 21:11:35
356,201,Lift ride recorded for skier 86974,10/03/2024 21:11:35
342,201,Lift ride recorded for skier 59717,10/03/2024 21:11:35
358,201,Lift ride recorded for skier 34635,10/03/2024 21:11:35
359,201,Lift ride recorded for skier 94432,10/03/2024 21:11:35
359,201,Lift ride recorded for skier 30415,10/03/2024 21:11:35
351,201,Lift ride recorded for skier 40958,10/03/2024 21:11:35
352,201,Lift ride recorded for skier 64685,10/03/2024 21:11:35
351,201,Lift ride recorded for skier 32808,10/03/2024 21:11:35
358,201,Lift ride recorded for skier 33950,10/03/2024 21:11:35
367,201,Lift ride recorded for skier 69331,10/03/2024 21:11:35
142,201,Lift ride recorded for skier 21335,10/03/2024 21:11:35
144,201,Lift ride recorded for skier 35853,10/03/2024 21:11:35
144,201,Lift ride recorded for skier 8225,10/03/2024 21:11:35
352,201,Lift ride recorded for skier 2082,10/03/2024 21:11:35
361,201,Lift ride recorded for skier 63220,10/03/2024 21:11:35
361,201,Lift ride recorded for skier 83292,10/03/2024 21:11:35
362,201,Lift ride recorded for skier 96656,10/03/2024 21:11:35
370,201,Lift ride recorded for skier 7719,10/03/2024 21:11:35
131,201,Lift ride recorded for skier 38089,10/03/2024 21:11:35
382,201,Lift ride recorded for skier 79697,10/03/2024 21:11:35
165,201,Lift ride recorded for skier 98624,10/03/2024 21:11:35
93,201,Lift ride recorded for skier 62148,10/03/2024 21:11:35
99,201,Lift ride recorded for skier 73623,10/03/2024 21:11:35
109,201,Lift ride recorded for skier 67238,10/03/2024 21:11:35
108,201,Lift ride recorded for skier 78136,10/03/2024 21:11:35
79,201,Lift ride recorded for skier 76763,10/03/2024 21:11:36
170,201,Lift ride recorded for skier 65057,10/03/2024 21:11:35
116,201,Lift ride recorded for skier 91837,10/03/2024 21:11:35
118,201,Lift ride recorded for skier 24113,10/03/2024 21:11:35
115,201,Lift ride recorded for skier 22391,10/03/2024 21:11:35
78,201,Lift ride recorded for skier 49546,10/03/2024 21:11:36
86,201,Lift ride recorded for skier 4870,10/03/2024 21:11:36
86,201,Lift ride recorded for skier 15130,10/03/2024 21:11:36
91,201,Lift ride recorded for skier 91506,10/03/2024 21:11:36
85,201,Lift ride recorded for skier 99220,10/03/2024 21:11:36
92,201,Lift ride recorded for skier 64224,10/03/2024 21:11:36
93,201,Lift ride recorded for skier 73795,10/03/2024 21:11:36
93,201,Lift ride recorded for skier 32022,10/03/2024 21:11:36
89,201,Lift ride recorded for skier 11920,10/03/2024 21:11:36
97,201,Lift ride recorded for skier 83575,10/03/2024 21:11:36
91,201,Lift ride recorded for skier 9885,10/03/2024 21:11:36
104,201,Lift ride recorded for skier 72236,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 76906,10/03/2024 21:11:36
93,201,Lift ride recorded for skier 40023,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 99547,10/03/2024 21:11:36
106,201,Lift ride recorded for skier 69863,10/03/2024 21:11:36
93,201,Lift ride recorded for skier 57008,10/03/2024 21:11:36
82,201,Lift ride recorded for skier 67085,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 13234,10/03/2024 21:11:36
104,201,Lift ride recorded for skier 2686,10/03/2024 21:11:36
83,201,Lift ride recorded for skier 60268,10/03/2024 21:11:36
83,201,Lift ride recorded for skier 2679,10/03/2024 21:11:36
69,201,Lift ride recorded for skier 68636,10/03/2024 21:11:36
114,201,Lift ride recorded for skier 26742,10/03/2024 21:11:36
70,201,Lift ride recorded for skier 57091,10/03/2024 21:11:36
68,201,Lift ride recorded for skier 29243,10/03/2024 21:11:36
85,201,Lift ride recorded for skier 2375,10/03/2024 21:11:36
81,201,Lift ride recorded for skier 34653,10/03/2024 21:11:36
81,201,Lift ride recorded for skier 76300,10/03/2024 21:11:36
84,201,Lift ride recorded for skier 24597,10/03/2024 21:11:36
84,201,Lift ride recorded for skier 41810,10/03/2024 21:11:36
85,201,Lift ride recorded for skier 65846,10/03/2024 21:11:36
85,201,Lift ride recorded for skier 43915,10/03/2024 21:11:36
88,201,Lift ride recorded for skier 86197,10/03/2024 21:11:36
84,201,Lift ride recorded for skier 31881,10/03/2024 21:11:36
83,201,Lift ride recorded for skier 88358,10/03/2024 21:11:36
89,201,Lift ride recorded for skier 57978,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 75154,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 56374,10/03/2024 21:11:36
72,201,Lift ride recorded for skier 36667,10/03/2024 21:11:36
72,201,Lift ride recorded for skier 6486,10/03/2024 21:11:36
77,201,Lift ride recorded for skier 14765,10/03/2024 21:11:36
83,201,Lift ride recorded for skier 25916,10/03/2024 21:11:36
79,201,Lift ride recorded for skier 84505,10/03/2024 21:11:36
85,201,Lift ride recorded for skier 48154,10/03/2024 21:11:36
87,201,Lift ride recorded for skier 88281,10/03/2024 21:11:36
87,201,Lift ride recorded for skier 48785,10/03/2024 21:11:36
87,201,Lift ride recorded for skier 48619,10/03/2024 21:11:36
93,201,Lift ride recorded for skier 94625,10/03/2024 21:11:36
92,201,Lift ride recorded for skier 54757,10/03/2024 21:11:36
92,201,Lift ride recorded for skier 51344,10/03/2024 21:11:36
106,201,Lift ride recorded for skier 14650,10/03/2024 21:11:36
107,201,Lift ride recorded for skier 29243,10/03/2024 21:11:36
107,201,Lift ride recorded for skier 91587,10/03/2024 21:11:36
106,201,Lift ride recorded for skier 34939,10/03/2024 21:11:36
107,201,Lift ride recorded for skier 85440,10/03/2024 21:11:36
106,201,Lift ride recorded for skier 87823,10/03/2024 21:11:36
104,201,Lift ride recorded for skier 68234,10/03/2024 21:11:36
87,201,Lift ride recorded for skier 39993,10/03/2024 21:11:36
88,201,Lift ride recorded for skier 4734,10/03/2024 21:11:36
88,201,Lift ride recorded for skier 54852,10/03/2024 21:11:36
89,201,Lift ride recorded for skier 25052,10/03/2024 21:11:36
92,201,Lift ride recorded for skier 8457,10/03/2024 21:11:36
97,201,Lift ride recorded for skier 23467,10/03/2024 21:11:36
100,201,Lift ride recorded for skier 22646,10/03/2024 21:11:36
94,201,Lift ride recorded for skier 9516,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 16322,10/03/2024 21:11:36
94,201,Lift ride recorded for skier 15988,10/03/2024 21:11:36
94,201,Lift ride recorded for skier 34517,10/03/2024 21:11:36
92,201,Lift ride recorded for skier 37312,10/03/2024 21:11:36
91,201,Lift ride recorded for skier 5531,10/03/2024 21:11:36
94,201,Lift ride recorded for skier 86343,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 40510,10/03/2024 21:11:36
100,201,Lift ride recorded for skier 62665,10/03/2024 21:11:36
77,201,Lift ride recorded for skier 11243,10/03/2024 21:11:36
89,201,Lift ride recorded for skier 4642,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 36104,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 19693,10/03/2024 21:11:36
70,201,Lift ride recorded for skier 45535,10/03/2024 21:11:36
77,201,Lift ride recorded for skier 42308,10/03/2024 21:11:36
77,201,Lift ride recorded for skier 6941,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 7576,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 90470,10/03/2024 21:11:36
64,201,Lift ride recorded for skier 31087,10/03/2024 21:11:36
64,201,Lift ride recorded for skier 46742,10/03/2024 21:11:36
69,201,Lift ride recorded for skier 92910,10/03/2024 21:11:36
60,201,Lift ride recorded for skier 69345,10/03/2024 21:11:36
69,201,Lift ride recorded for skier 9526,10/03/2024 21:11:36
90,201,Lift ride recorded for skier 75247,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 1678,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 73594,10/03/2024 21:11:36
75,201,Lift ride recorded for skier 27150,10/03/2024 21:11:36
75,201,Lift ride recorded for skier 57086,10/03/2024 21:11:36
76,201,Lift ride recorded for skier 94829,10/03/2024 21:11:36
68,201,Lift ride recorded for skier 30995,10/03/2024 21:11:36
77,201,Lift ride recorded for skier 19460,10/03/2024 21:11:36
79,201,Lift ride recorded for skier 97463,10/03/2024 21:11:36
69,201,Lift ride recorded for skier 54523,10/03/2024 21:11:36
110,201,Lift ride recorded for skier 8852,10/03/2024 21:11:36
107,201,Lift ride recorded for skier 84265,10/03/2024 21:11:36
110,201,Lift ride recorded for skier 69087,10/03/2024 21:11:36
101,201,Lift ride recorded for skier 9190,10/03/2024 21:11:36
106,201,Lift ride recorded for skier 33481,10/03/2024 21:11:36
90,201,Lift ride recorded for skier 40092,10/03/2024 21:11:36
98,201,Lift ride recorded for skier 72250,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 76028,10/03/2024 21:11:36
89,201,Lift ride recorded for skier 77032,10/03/2024 21:11:36
96,201,Lift ride recorded for skier 64135,10/03/2024 21:11:36
112,201,Lift ride recorded for skier 52782,10/03/2024 21:11:36
96,201,Lift ride recorded for skier 92968,10/03/2024 21:11:36
102,201,Lift ride recorded for skier 76344,10/03/2024 21:11:36
111,201,Lift ride recorded for skier 38123,10/03/2024 21:11:36
84,201,Lift ride recorded for skier 5012,10/03/2024 21:11:36
84,201,Lift ride recorded for skier 43834,10/03/2024 21:11:36
111,201,Lift ride recorded for skier 31118,10/03/2024 21:11:36
91,201,Lift ride recorded for skier 55217,10/03/2024 21:11:36
96,201,Lift ride recorded for skier 15409,10/03/2024 21:11:36
102,201,Lift ride recorded for skier 91632,10/03/2024 21:11:36
90,201,Lift ride recorded for skier 96372,10/03/2024 21:11:36
85,201,Lift ride recorded for skier 71420,10/03/2024 21:11:36
91,201,Lift ride recorded for skier 34662,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 36491,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 85296,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 11366,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 35264,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 80534,10/03/2024 21:11:36
111,201,Lift ride recorded for skier 62611,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 10454,10/03/2024 21:11:36
101,201,Lift ride recorded for skier 56904,10/03/2024 21:11:36
101,201,Lift ride recorded for skier 70463,10/03/2024 21:11:36
82,201,Lift ride recorded for skier 63960,10/03/2024 21:11:36
86,201,Lift ride recorded for skier 50342,10/03/2024 21:11:36
86,201,Lift ride recorded for skier 80037,10/03/2024 21:11:36
90,201,Lift ride recorded for skier 37952,10/03/2024 21:11:36
89,201,Lift ride recorded for skier 71801,10/03/2024 21:11:36
88,201,Lift ride recorded for skier 19407,10/03/2024 21:11:36
91,201,Lift ride recorded for skier 48712,10/03/2024 21:11:36
97,201,Lift ride recorded for skier 14366,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 21695,10/03/2024 21:11:36
95,201,Lift ride recorded for skier 56608,10/03/2024 21:11:36
97,201,Lift ride recorded for skier 21939,10/03/2024 21:11:36
96,201,Lift ride recorded for skier 42522,10/03/2024 21:11:36
96,201,Lift ride recorded for skier 69474,10/03/2024 21:11:36
98,201,Lift ride recorded for skier 27606,10/03/2024 21:11:36
98,201,Lift ride recorded for skier 12224,10/03/2024 21:11:36
97,201,Lift ride recorded for skier 44045,10/03/2024 21:11:36
97,201,Lift ride recorded for skier 94694,10/03/2024 21:11:36
105,201,Lift ride recorded for skier 14131,10/03/2024 21:11:36
105,201,Lift ride recorded for skier 28565,10/03/2024 21:11:36
105,201,Lift ride recorded for skier 43912,10/03/2024 21:11:36
104,201,Lift ride recorded for skier 68455,10/03/2024 21:11:36
106,201,Lift ride recorded for skier 52895,10/03/2024 21:11:36
72,201,Lift ride recorded for skier 60127,10/03/2024 21:11:36
84,201,Lift ride recorded for skier 8194,10/03/2024 21:11:36
85,201,Lift ride recorded for skier 62625,10/03/2024 21:11:36
88,201,Lift ride recorded for skier 10169,10/03/2024 21:11:36
81,201,Lift ride recorded for skier 99361,10/03/2024 21:11:36
98,201,Lift ride recorded for skier 75322,10/03/2024 21:11:36
90,201,Lift ride recorded for skier 92200,10/03/2024 21:11:36
91,201,Lift ride recorded for skier 34493,10/03/2024 21:11:36
87,201,Lift ride recorded for skier 65270,10/03/2024 21:11:36
96,201,Lift ride recorded for skier 71652,10/03/2024 21:11:36
72,201,Lift ride recorded for skier 57600,10/03/2024 21:11:36
80,201,Lift ride recorded for skier 10542,10/03/2024 21:11:36
79,201,Lift ride recorded for skier 97585,10/03/2024 21:11:36
79,201,Lift ride recorded for skier 46091,10/03/2024 21:11:36
87,201,Lift ride recorded for skier 28410,10/03/2024 21:11:36
84,201,Lift ride recorded for skier 22273,10/03/2024 21:11:36
81,201,Lift ride recorded for skier 97989,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 18577,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 94133,10/03/2024 21:11:36
101,201,Lift ride recorded for skier 60181,10/03/2024 21:11:36
110,201,Lift ride recorded for skier 68456,10/03/2024 21:11:36
103,201,Lift ride recorded for skier 36278,10/03/2024 21:11:36
106,201,Lift ride recorded for skier 63601,10/03/2024 21:11:36
107,201,Lift ride recorded for skier 76368,10/03/2024 21:11:36
97,201,Lift ride recorded for skier 73545,10/03/2024 21:11:36
